LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
106620-8,Coagulation factor VIII activity actual/Normal,RelACnc,Pt,PPP,Qn,Bovine factor X substrate + Chromogenic,COAG,2.79,ADD,,ACTIVE,,1,,,,,N,Act/Nor; Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Beef; bFX-S (Chrom); Circulating anticoagulant; Coag; Control; F8; Fac; Fact; Fact VIII; Factor 10; Factor 8; Factor VIII clotting activity; FVIII; FX; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; RlACnc; Thrombocyte cofactor A; VIII:C,Fact VIII Act/Nor PPP bFX-S (Chrom),Both,,,%,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Bovine factor X substrate + Chromogenic,%,,,,0,0,,,,,,2.79,,Coagulation factor VIII activity actual/normal Bovine factor X substrate + Chromogenic (PPP) [Rel units/Vol]
3208-6,Coagulation factor VIII activity,ACnc,Pt,PPP,Qn,Coag,COAG,2.82,NAM,,ACTIVE,,1,,,,,Y,Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Arbitrary concentration; Circulating anticoagulant; Clot; Clottable; Coag; Coagulation assay; F8; Fac; Fact; Fact VIII; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrombocyte cofactor A; Tilt tube; VIII:C,Fact VIII PPP-aCnc,Both,,,arb U/mL,Coagulation factor VIII activity [Units/volume] in Platelet poor plasma by Coagulation assay,[arb'U]/mL,,,,4186,0,,,,,,1.0,,Coagulation factor VIII activity Coag Qn (PPP)
3209-4,Coagulation factor VIII activity actual/Normal,RelTime,Pt,PPP,Qn,Coag,COAG,2.73,MIN,,ACTIVE,,1,,,,,Y,Act/Nor; Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Circulating anticoagulant; Clot; Clottable; Coag; Coagulation assay; Control; F8; Fac; Fact; Fact VIII; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; RlTm; Thrombocyte cofactor A; Tilt tube; UniversalLabOrders; VIII:C,Fact VIII Act/Nor PPP,Both,,,%,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation assay,%,,,,1048,0,,,,,,1.0,,Coagulation factor VIII activity actual/normal Coag (PPP) [Relative time]
3210-2,Coagulation factor VIII activity,ACnc,Pt,PPP,Qn,Chromo,COAG,2.73,MIN,,ACTIVE,,1,,,,,Y,Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Arbitrary concentration; Chromogenic assay; Circulating anticoagulant; Coag; ENZY; Enzymatic assay; F8; Fac; Fact; Fact VIII; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrombocyte cofactor A; VIII:C,Fact VIII PPP Chro-aCnc,Both,,,,Coagulation factor VIII activity [Units/volume] in Platelet poor plasma by Chromogenic method,[arb'U]/mL,,,,3079,0,,,,,,1.0,,Coagulation factor VIII activity Chromogenic method Qn (PPP)
3211-0,Coagulation factor VIII activity actual/Normal,RelTime,Pt,PPP,Qn,Coag.two stage,COAG,2.73,MIN,,ACTIVE,,1,,,,,Y,2; 2Stg; Act/Nor; Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Circulating anticoagulant; Clot; Clottable; Coag; Coagulation assay; Control; F8; Fac; Fact; Fact VIII; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; RlTm; Thrombocyte cofactor A; Tilt tube; VIII:C,Fact VIII Act/Nor PPP 2Stg,Observation,,,%,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Coagulation.2 stage,%,,,,12118,0,,,,,,1.0,,Coagulation factor VIII activity actual/normal Coagulation.2 stage (PPP) [Relative time]
3212-8,Coagulation factor VIII activity.X(little a) activator,ACnc,Pt,PPP,Qn,Chromo,COAG,2.69,MIN,,ACTIVE,,1,,,,,Y,Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Arbitrary concentration; Chromogenic assay; Circulating anticoagulant; Coag; ENZY; Enzymatic assay; F8; Fac; Fact; Fact VIII; Fact VIII Xa Act; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrombocyte cofactor A; VIII:C,Fact VIII Xa Act PPP Chro-aCnc,Both,,,,Coagulation factor VIII Activity.Xa activator [Units/volume] in Platelet poor plasma by Chromogenic method,[arb'U]/mL,,,,0,0,,,,,,1.0,,Coagulation factor VIII Activity.Xa activator Chromogenic method Qn (PPP)
49865-9,Coagulation factor VIII activity actual/Normal,RelACnc,Pt,PPP,Qn,Chromo,COAG,2.73,MIN,,ACTIVE,,1,,,,,N,Act/Nor; Activ; Actvty; AHF; AHG; Antihemophilic factor; Antihemophilic globulin; Chromogenic assay; Circulating anticoagulant; Coag; Control; ENZY; Enzymatic assay; F8; Fac; Fact; Fact VIII; Factor 8; Factor VIII clotting activity; FVIII; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; RlACnc; Thrombocyte cofactor A; VIII:C,Fact VIII Act/Nor PPP Chro,Both,,,%,Coagulation factor VIII activity actual/normal in Platelet poor plasma by Chromogenic method,,,,,5194,0,,,,,,2.22,,Coagulation factor VIII activity actual/normal Chromogenic method (PPP) [Rel units/Vol]
