LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
47004-7,6-Monoacetylmorphine.free,MCnc,Pt,Urine,Qn,Confirm,DRUG/TOX,2.70,ACTIVE,1,Both,,ng/mL,"6-monoacetylmorphine free [Mass/volume] in Urine by Confirmatory method",ng/mL,2.19,false,6-Monoacetylmorphine.free:MCnc:Pt:Urine:Qn:Confirm
49029-2,Cortisol.free/Cortisone.free,MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,ug/ug,"Cortisol Free/Cortisone free [Mass Ratio] in Urine",ug/ug,2.21,false,Cortisol.free/Cortisone.free:MRto:Pt:Urine:Qn:
71805-6,Cortisol.free/Cortisone.free,SRto,Pt,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,mol/mol,"Cortisol Free/Cortisone free [Molar ratio] in Urine",mol/mol,2.40,false,Cortisol.free/Cortisone.free:SRto:Pt:Urine:Qn:
97764-5,"Beta 1 globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Both,,%,"Beta 1 globulin/Protein.total in 24 hour Urine by Electrophoresis",%,2.70,false,"Beta 1 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
97763-7,"Beta 2 globulin/Protein.total",MFr,24H,Urine,Qn,Electrophoresis,CHEM,2.70,ACTIVE,1,Both,,%,"Beta 2 globulin/Protein.total in 24 hour Urine by Electrophoresis",%,2.70,false,"Beta 2 globulin/Protein.total:MFr:24H:Urine:Qn:Electrophoresis"
1754-1,Albumin,MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/L;mcg/mL,"Albumin [Mass/volume] in Urine",g/dL,1.0,false,Albumin:MCnc:Pt:Urine:Qn:
51550-2,"Mouse epithelium+Serum proteins+Urine proteins Ab.IgE.RAST class",PrThr,Pt,Ser,Ord,,ALLERGY,2.75,DEPRECATED,1,Observation,,,"Deprecated Mouse epithelium, serum proteins + urine proteins IgE Ab RAST class [Presence] in Serum",,2.24,false,"Mouse epithelium+Serum proteins+Urine proteins Ab.IgE.RAST class:PrThr:Pt:Ser:Ord:"
32294-1,Albumin/Creatinine,Ratio,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/mmol creatinine","Albumin/Creatinine [Ratio] in Urine",mg/mmol{creat},2.07,false,Albumin/Creatinine:Ratio:Pt:Urine:Qn:
21059-1,Albumin,MCnc,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Albumin [Mass/volume] in 24 hour Urine",mg/dL,1.0m,false,Albumin:MCnc:24H:Urine:Qn:
1755-8,Albumin,MRat,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,"mg/24 H","Albumin [Mass/time] in 24 hour Urine",mg/(24.h),1.0,false,Albumin:MRat:24H:Urine:Qn:
49002-9,Albumin,MRat,XXX,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,,"Albumin [Mass/time] in Urine collected for unspecified duration",,2.21,false,Albumin:MRat:XXX:Urine:Qn:
61196-2,Albumin,MCnc,Pt,Urine^Fetus,Qn,,CHEM,2.70,ACTIVE,1,Both,,mg/L,"Albumin [Mass/volume] in Urine from Fetus",mg/L,2.34,false,Albumin:MCnc:Pt:Urine^Fetus:Qn:
50949-7,Albumin,PrThr,Pt,Urine,Ord,"Test strip",CHEM,2.77,ACTIVE,1,Both,,,"Albumin [Presence] in Urine by Test strip",,2.22,false,"Albumin:PrThr:Pt:Urine:Ord:Test strip"
9318-7,Albumin/Creatinine,MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"ug/mg creatinine","Albumin/Creatinine [Mass Ratio] in Urine",ug/mg{creat},1.0i,false,Albumin/Creatinine:MRto:Pt:Urine:Qn:
76401-9,Albumin/Creatinine,Ratio,24H,Urine,Qn,,CHEM,2.52,ACTIVE,1,Both,,"mg/mmol creatinine","Albumin/Creatinine [Ratio] in 24 hour Urine",mg/mmol{creat},2.52,false,Albumin/Creatinine:Ratio:24H:Urine:Qn:
76135-3,"Inositol.free/Creatinine^post XXX g sugar solution PO",SRto,5H,Urine,Qn,,CHEM,2.54,ACTIVE,1,Both,,"mmol/mol creatinine","Inositol Free/Creatinine [Molar ratio] in 5 hour Urine --post XXX g sugar solution PO",mmol/mol{creat},2.54,false,"Inositol.free/Creatinine^post XXX g sugar solution PO:SRto:5H:Urine:Qn:"
26525-6,"Cortisol.free^24H post dose corticotropin",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --24 hours post dose corticotropin",ng/mL,2.00,false,"Cortisol.free^24H post dose corticotropin:MCnc:24H:Urine:Qn:"
26526-4,"Cortisol.free^48H post dose corticotropin",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --48 hours post dose corticotropin",ng/mL,2.00,false,"Cortisol.free^48H post dose corticotropin:MCnc:24H:Urine:Qn:"
26527-2,"Cortisol.free^72H post dose corticotropin",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --72 hours post dose corticotropin",ng/mL,2.00,false,"Cortisol.free^72H post dose corticotropin:MCnc:24H:Urine:Qn:"
6942-7,Albumin,MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,"g/L;g/dL; mg/dL","Albumin [Mass/volume] in Urine by Electrophoresis",g/dL,1.0h(2),false,Albumin:MCnc:Pt:Urine:Qn:Electrophoresis
14585-4,Albumin/Creatinine,SRto,Pt,Urine,Qn,,CHEM,2.42,ACTIVE,1,Both,,"mmol/mol creatinine","Albumin/Creatinine [Molar ratio] in Urine",mmol/mol{creat},1.0k,false,Albumin/Creatinine:SRto:Pt:Urine:Qn:
9405-2,Albumin/Globulin,MRto,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,ratio,"Albumin/Globulin [Mass Ratio] in Urine",{ratio},1.0i,false,Albumin/Globulin:MRto:Pt:Urine:Qn:
50209-6,Albumin^supine,MRat,XXX,Urine,Qn,,CHAL,2.68,ACTIVE,1,Both,,,"Albumin [Mass/time] in Urine collected for unspecified duration --supine",,2.22,false,Albumin^supine:MRat:XXX:Urine:Qn:
1396-1,"Cortisol.free^pre 2 mg dexamethasone PO 2.5 day high dose q6h",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --pre 2 mg dexamethasone PO 2.5 day high dose q6h",ng/mL,1.0,false,"Cortisol.free^pre 2 mg dexamethasone PO 2.5 day high dose q6h:MCnc:24H:Urine:Qn:"
1394-6,"Cortisol.free^pre 50 ug corticotropin IM 3 day",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --pre 50 ug corticotropin IM 3 day",ng/mL,1.0,false,"Cortisol.free^pre 50 ug corticotropin IM 3 day:MCnc:24H:Urine:Qn:"
1395-3,"Cortisol.free^pre 500 ug dexamethasone PO 2.5 day low dose q6h",MCnc,24H,Urine,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --pre 500 ug dexamethasone PO 2.5 day low dose q6h",ng/mL,1.0,false,"Cortisol.free^pre 500 ug dexamethasone PO 2.5 day low dose q6h:MCnc:24H:Urine:Qn:"
20621-9,Albumin/Creatinine,MRto,Pt,Urine,SemiQn,"Test strip",CHEM,2.82,ACTIVE,1,Both,,,"Albumin/Creatinine [Mass Ratio] in Urine by Test strip",,1.0m,false,"Albumin/Creatinine:MRto:Pt:Urine:SemiQn:Test strip"
22064-0,"Alpha 1 globulin",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,mg/L,"Alpha 1 globulin [Mass/volume] in Urine",mg/L,1.0n,false,"Alpha 1 globulin:MCnc:Pt:Urine:Qn:"
27184-1,"Alpha 1 globulin",PrThr,Pt,Urine,Ord,,CHEM,2.56,ACTIVE,1,Observation,,,"Alpha 1 globulin [Presence] in Urine",,2.00,false,"Alpha 1 globulin:PrThr:Pt:Urine:Ord:"
6888-2,"Alpha 2 globulin",MCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,g/L;g/dL,"Alpha 2 globulin [Mass/volume] in Urine",g/dL,1.0h(2),false,"Alpha 2 globulin:MCnc:Pt:Urine:Qn:"
77940-5,Albumin,MCnc,XXX,Urine,Qn,Electrophoresis,CHEM,2.52,ACTIVE,1,Observation,,mg/dl,"Albumin [Mass/volume] by Electrophoresis in Urine collected for unspecified duration",mg/dL,2.52,false,Albumin:MCnc:XXX:Urine:Qn:Electrophoresis
29946-1,Albumin,PrThr,24H,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,,"Albumin [Presence] in 24 hour Urine by Electrophoresis",,2.04,false,Albumin:PrThr:24H:Urine:Ord:Electrophoresis
13705-9,Albumin/Creatinine,MRto,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Albumin/Creatinine [Mass Ratio] in 24 hour Urine",mg/g{creat},1.0k,false,Albumin/Creatinine:MRto:24H:Urine:Qn:
9406-0,Albumin/Globulin,MRto,24H,Urine,Qn,,CHEM,2.73,ACTIVE,1,Observation,,ratio,"Albumin/Globulin [Mass Ratio] in 24 hour Urine",{ratio},1.0i,false,Albumin/Globulin:MRto:24H:Urine:Qn:
58300-5,"Toxemia including high blood pressure, albumin in urine and swelling of ankles during this pregnancy",Find,Pt,^Patient,Ord,,PHENX,2.65,TRIAL,2,,,,"Toxemia including high blood pressure, albumin in urine and swelling of ankles during this pregnancy",,2.30,false,"Toxemia including high blood pressure, albumin in urine and swelling of ankles during this pregnancy:Find:Pt:^Patient:Ord:"
14957-5,Albumin,MCnc,Pt,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"mg/L;mcg/mL; mg/dL","Microalbumin [Mass/volume] in Urine",ug/mL;mg/dL,1.0k,false,"Albumin:MCnc:Pt:Urine:Qn:Detection limit <= 20 mg/L"
51190-7,Albumin,MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L,"Albumin [Mass/volume] in 24 hour Urine by Electrophoresis",g/L,2.22,false,Albumin:MCnc:24H:Urine:Qn:Electrophoresis
100158-5,Albumin,MCnc,XXX,Urine,Qn,"Detection limit <= 20 mg/L",UA,2.73,ACTIVE,1,Both,,mg/L,"Microalbumin [Mass/volume] in Urine collected for unspecified duration",mg/L,2.73,false,"Albumin:MCnc:XXX:Urine:Qn:Detection limit <= 20 mg/L"
6941-9,Albumin,MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,"g/24 H","Albumin [Mass/time] in 24 hour Urine by Electrophoresis",g/(24.h),1.0h(2),false,Albumin:MRat:24H:Urine:Qn:Electrophoresis
96084-9,"HEDIS Measurement Year 2020 Value Set - Quantitative Urine Albumin Lab Test",-,Pt,^Patient,-,,PANEL.HEDIS,2.72,DISCOURAGED,1,Subset,,,"HEDIS MY 2020 Value Set - Quantitative Urine Albumin Lab Test",,2.69,false,"HEDIS Measurement Year 2020 Value Set - Quantitative Urine Albumin Lab Test:-:Pt:^Patient:-:"
1389-6,"Cortisol.free^24H post 40 ug corticotropin IM BID 3 day",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --24 hours post 40 ug corticotropin IM BID 3 day",ng/mL,1.0,false,"Cortisol.free^24H post 40 ug corticotropin IM BID 3 day:MCnc:24H:Urine:Qn:"
1390-4,"Cortisol.free^48H post 40 ug corticotropin IM BID 3 day",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --48 hours post 40 ug corticotropin IM BID 3 day",ng/mL,1.0,false,"Cortisol.free^48H post 40 ug corticotropin IM BID 3 day:MCnc:24H:Urine:Qn:"
1393-8,"Cortisol.free^72H post 40 ug corticotropin IM BID 3 day",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --72 hours post 40 ug corticotropin IM BID 3 day",ng/mL,1.0,false,"Cortisol.free^72H post 40 ug corticotropin IM BID 3 day:MCnc:24H:Urine:Qn:"
30000-4,Albumin/Creatinine,Ratio,Pt,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"mg/mmol creatinine","Microalbumin/Creatinine [Ratio] in Urine",mg/mmol{creat},2.04,false,"Albumin/Creatinine:Ratio:Pt:Urine:Qn:Detection limit <= 20 mg/L"
44293-9,Albumin/Globulin,MRto,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Both,,ratio,"Albumin/Globulin [Mass Ratio] in Urine by Electrophoresis",{ratio},2.17,false,Albumin/Globulin:MRto:Pt:Urine:Qn:Electrophoresis
57369-1,Albumin,MCnc,12H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Microalbumin [Mass/volume] in 12 hour Urine",mg/dL,2.29,false,"Albumin:MCnc:12H:Urine:Qn:Detection limit <= 20 mg/L"
30003-8,Albumin,MCnc,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,mg/L;mcg/mL,"Microalbumin [Mass/volume] in 24 hour Urine",ug/mL;mg/dL,2.04,false,"Albumin:MCnc:24H:Urine:Qn:Detection limit <= 20 mg/L"
43607-1,Albumin,MRat,12H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.30,ACTIVE,1,Both,,ug/min,"Microalbumin [Mass/time] in 12 hour Urine",ug/min,2.17,false,"Albumin:MRat:12H:Urine:Qn:Detection limit <= 20 mg/L"
63474-1,Albumin,MRat,18H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Observation,,"mg/18 H","Microalbumin [Mass/time] in 18 hour Urine",mg/(18.h),2.36,false,"Albumin:MRat:18H:Urine:Qn:Detection limit <= 20 mg/L"
14956-7,Albumin,MRat,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"ug/24 H","Microalbumin [Mass/time] in 24 hour Urine",mg/(24.h),1.0k,false,"Albumin:MRat:24H:Urine:Qn:Detection limit <= 20 mg/L"
56553-1,Albumin,MRat,8H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.30,ACTIVE,1,Both,,ug/min,"Microalbumin [Mass/time] in 8 hour Urine",ug/min,2.29,false,"Albumin:MRat:8H:Urine:Qn:Detection limit <= 20 mg/L"
49023-5,Albumin,MRat,XXX,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,,"Microalbumin [Mass/time] in Urine collected for unspecified duration",,2.21,false,"Albumin:MRat:XXX:Urine:Qn:Detection limit <= 20 mg/L"
1392-0,"Cortisol.free^48H post 2 mg dexamethasone PO 2.5 day high dose q6h",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --48 hours post 2 mg dexamethasone PO 2.5 day high dose q6h",ng/mL,1.0,false,"Cortisol.free^48H post 2 mg dexamethasone PO 2.5 day high dose q6h:MCnc:24H:Urine:Qn:"
1391-2,"Cortisol.free^48H post 500 ug dexamethasone PO 2.5 day low dose q6h",MCnc,24H,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,ng/mL,"Cortisol Free [Mass/volume] in 24 hour Urine --48 hours post 500 ug dexamethasone PO 2.5 day low dose q6h",ng/mL,1.0,false,"Cortisol.free^48H post 500 ug dexamethasone PO 2.5 day low dose q6h:MCnc:24H:Urine:Qn:"
96085-6,"HEDIS Measurement Year 2020 Value Set - Urine Albumin Creatinine Ratio Lab Test",-,Pt,^Patient,-,,PANEL.HEDIS,2.72,DISCOURAGED,1,Subset,,,"HEDIS MY 2020 Value Set - Urine Albumin Creatinine Ratio Lab Test",,2.69,false,"HEDIS Measurement Year 2020 Value Set - Urine Albumin Creatinine Ratio Lab Test:-:Pt:^Patient:-:"
11218-5,Albumin,MCnc,Pt,Urine,SemiQn,"Detection limit <= 20 mg/L test strip",CHEM,2.75,ACTIVE,1,Both,,mg/dL,"Microalbumin [Mass/volume] in Urine by Test strip",mg/dL,1.0j-a,false,"Albumin:MCnc:Pt:Urine:SemiQn:Detection limit <= 20 mg/L test strip"
14959-1,Albumin/Creatinine,MRto,Pt,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Microalbumin/Creatinine [Mass Ratio] in Urine",mg/g{creat},1.0k,false,"Albumin/Creatinine:MRto:Pt:Urine:Qn:Detection limit <= 20 mg/L"
53771-2,"Alpha 2 globulin",PrThr,Pt,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Alpha 2 globulin [Presence] in Urine by Electrophoresis",,2.26,false,"Alpha 2 globulin:PrThr:Pt:Urine:Ord:Electrophoresis"
43605-5,Albumin,MCnc,4H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.34,ACTIVE,1,Both,,mg/dL,"Microalbumin [Mass/volume] in 4 hour Urine",mg/dL,2.17,false,"Albumin:MCnc:4H:Urine:Qn:Detection limit <= 20 mg/L"
43606-3,Albumin,MRat,4H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.30,ACTIVE,1,Both,,ug/min,"Microalbumin [Mass/time] in 4 hour Urine",ug/min,2.17,false,"Albumin:MRat:4H:Urine:Qn:Detection limit <= 20 mg/L"
59159-4,Albumin/Creatinine,Ratio,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"mg/mmol creatinine","Microalbumin/Creatinine [Ratio] in 24 hour Urine",mg/mmol{creat},2.32,false,"Albumin/Creatinine:Ratio:24H:Urine:Qn:Detection limit <= 20 mg/L"
44294-7,Albumin/Globulin,MRto,24H,Urine,Qn,Electrophoresis,CHEM,2.44,ACTIVE,1,Both,,ratio,"Albumin/Globulin [Mass Ratio] in 24 hour Urine by Electrophoresis",{ratio},2.17,false,Albumin/Globulin:MRto:24H:Urine:Qn:Electrophoresis
53531-0,Albumin,MCnc,Pt,Urine,Qn,"Detection limit <= 1.0 mg/L",CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Microalbumin [Mass/volume] in Urine by Detection limit <= 1.0 mg/L",mg/dL,2.26,false,"Albumin:MCnc:Pt:Urine:Qn:Detection limit <= 1.0 mg/L"
89999-7,Albumin,MCnc,Pt,Urine,Qn,"Detection limit <= 3.0 mg/L",UA,2.72,ACTIVE,1,Both,,g/L,"Microalbumin [Mass/volume] in Urine by Detection limit <= 3.0 mg/L",g/L,2.65,false,"Albumin:MCnc:Pt:Urine:Qn:Detection limit <= 3.0 mg/L"
95232-5,Albumin,PrThr,Pt,Urine,Ord,"Detection limit <= 20 mg/L test strip",CHEM,2.77,ACTIVE,1,Both,,,"Microalbumin [Presence] in Urine by Test strip",,2.68,false,"Albumin:PrThr:Pt:Urine:Ord:Detection limit <= 20 mg/L test strip"
77158-4,Albumin,SCnc,Pt,Urine,Qn,"Detection limit <= 3.0 mg/L",CHEM,2.72,ACTIVE,1,Both,,umol/L,"Microalbumin [Moles/volume] in Urine by Detection limit <= 3.0 mg/L",umol/L,2.52,false,"Albumin:SCnc:Pt:Urine:Qn:Detection limit <= 3.0 mg/L"
77253-3,Albumin/Creatinine,Ratio,Pt,Urine,Qn,"Detection limit <= 1.0 mg/L",CHEM,2.54,ACTIVE,1,Both,,"mg/mmol creatinine","Microalbumin/Creatinine [Ratio] in Urine by Detection limit <= 1.0 mg/L",mg/mmol{creat},2.52,false,"Albumin/Creatinine:Ratio:Pt:Urine:Qn:Detection limit <= 1.0 mg/L"
89998-9,Albumin/Creatinine,Ratio,Pt,Urine,Qn,"Detection limit <= 3.0 mg/L",CHEM,2.82,ACTIVE,1,Both,,"g/mol creatinine","Microalbumin/Creatinine [Ratio] in Urine by Detection limit <= 3.0 mg/L",mg/mol{creat},2.65,false,"Albumin/Creatinine:Ratio:Pt:Urine:Qn:Detection limit <= 3.0 mg/L"
30001-2,Albumin/Creatinine,Ratio,Pt,Urine,SemiQn,"Detection limit <= 20 mg/L test strip",CHEM,2.75,ACTIVE,1,Both,,"mg/mmol creatinine","Microalbumin/Creatinine [Ratio] in Urine by Test strip",mg/mmol{creat},2.04,false,"Albumin/Creatinine:Ratio:Pt:Urine:SemiQn:Detection limit <= 20 mg/L test strip"
9734-5,"Alpha 1 globulin",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,g/L;g/dL,"Alpha 1 globulin [Mass/volume] in Urine by Electrophoresis",g/dL,1.0i,false,"Alpha 1 globulin:MCnc:Pt:Urine:Qn:Electrophoresis"
38190-5,"Alpha 2 globulin",MCnc,Pt,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Alpha 2 globulin [Mass/volume] in Urine by Electrophoresis",mg/dL,2.13,false,"Alpha 2 globulin:MCnc:Pt:Urine:Qn:Electrophoresis"
53530-2,Albumin,MCnc,24H,Urine,Qn,"Detection limit <= 1.0 mg/L",CHEM,2.73,ACTIVE,1,Both,,mg/dL,"Microalbumin [Mass/volume] in 24 hour Urine by Detection limit <= 1.0 mg/L",mg/dL,2.26,false,"Albumin:MCnc:24H:Urine:Qn:Detection limit <= 1.0 mg/L"
53532-8,Albumin,MRat,24H,Urine,Qn,"Detection limit <= 1.0 mg/L",CHEM,2.73,ACTIVE,1,Both,,ug/min,"Microalbumin [Mass/time] in 24 hour Urine by Detection limit <= 1.0 mg/L",ug/min,2.26,false,"Albumin:MRat:24H:Urine:Qn:Detection limit <= 1.0 mg/L"
90000-1,Albumin,MRat,24H,Urine,Qn,"Detection limit <= 3.0 mg/L",UA,2.72,ACTIVE,1,Both,,g/d,"Microalbumin [Mass/time] in 24 hour Urine by Detection limit <= 3.0 mg/L",g/d,2.65,false,"Albumin:MRat:24H:Urine:Qn:Detection limit <= 3.0 mg/L"
1757-4,"Albumin renal clearance",VRat,24H,Urine+Ser/Plas,Qn,,CHEM,2.73,ACTIVE,1,Both,,mL/min,"Albumin renal clearance in 24 hour Urine and Serum or Plasma",mL/min,1.0,false,"Albumin renal clearance:VRat:24H:Urine+Ser/Plas:Qn:"
58448-2,"Albumin ug/min",MRat,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,ug/min,"Microalbumin ug/min [Mass/time] in 24 hour Urine",ug/min,2.30,false,"Albumin ug/min:MRat:24H:Urine:Qn:Detection limit <= 20 mg/L"
44292-1,Albumin/Creatinine,MRto,12H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.42,ACTIVE,1,Both,,"mg/g creatinine","Microalbumin/Creatinine [Mass Ratio] in 12 hour Urine",mg/g{creat},2.17,false,"Albumin/Creatinine:MRto:12H:Urine:Qn:Detection limit <= 20 mg/L"
14958-3,Albumin/Creatinine,MRto,24H,Urine,Qn,"Detection limit <= 20 mg/L",CHEM,2.73,ACTIVE,1,Both,,"mg/g creatinine","Microalbumin/Creatinine [Mass Ratio] in 24 hour Urine",mg/g{creat},1.0k,false,"Albumin/Creatinine:MRto:24H:Urine:Qn:Detection limit <= 20 mg/L"
35708-7,"Alpha 1 globulin",MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Alpha 1 globulin [Mass/volume] in 24 hour Urine by Electrophoresis",mg/dL,2.13,false,"Alpha 1 globulin:MCnc:24H:Urine:Qn:Electrophoresis"
77340-8,"Alpha 1 globulin",MCnc,XXX,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,mg/dl,"Alpha 1 globulin [Mass/volume] by Electrophoresis in Urine collected for unspecified duration",mg/dL,2.52,false,"Alpha 1 globulin:MCnc:XXX:Urine:Qn:Electrophoresis"
6794-2,"Alpha 1 globulin",MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,"mg/24 H","Alpha 1 globulin [Mass/time] in 24 hour Urine by Electrophoresis",mg/(24.h),1.0h(2),false,"Alpha 1 globulin:MRat:24H:Urine:Qn:Electrophoresis"
29945-3,"Alpha 1 globulin",PrThr,24H,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Alpha 1 globulin [Presence] in 24 hour Urine by Electrophoresis",,2.04,false,"Alpha 1 globulin:PrThr:24H:Urine:Ord:Electrophoresis"
38189-7,"Alpha 2 globulin",MCnc,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Alpha 2 globulin [Mass/volume] in 24 hour Urine by Electrophoresis",mg/dL,2.13,false,"Alpha 2 globulin:MCnc:24H:Urine:Qn:Electrophoresis"
77581-7,"Alpha 2 globulin",MCnc,XXX,Urine,Qn,Electrophoresis,CHEM,2.52,ACTIVE,1,Observation,,mg/dl,"Alpha 2 globulin [Mass/volume] by Electrophoresis in Urine collected for unspecified duration",mg/dL,2.52,false,"Alpha 2 globulin:MCnc:XXX:Urine:Qn:Electrophoresis"
6795-9,"Alpha 2 globulin",MRat,24H,Urine,Qn,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,"mg/24 H","Alpha 2 globulin [Mass/time] in 24 hour Urine by Electrophoresis",mg/(24.h),1.0h(2),false,"Alpha 2 globulin:MRat:24H:Urine:Qn:Electrophoresis"
29947-9,"Alpha 2 globulin",PrThr,24H,Urine,Ord,Electrophoresis,CHEM,2.73,ACTIVE,1,Observation,,,"Alpha 2 globulin [Presence] in 24 hour Urine by Electrophoresis",,2.04,false,"Alpha 2 globulin:PrThr:24H:Urine:Ord:Electrophoresis"
95233-3,Albumin/Creatinine,PrThr,Pt,Urine,Ord,"Detection limit <= 20 mg/L test strip",CHEM,2.77,ACTIVE,1,Both,,,"Microalbumin/Creatinine Qualitative in Urine by Test strip",,2.68,false,"Albumin/Creatinine:PrThr:Pt:Urine:Ord:Detection limit <= 20 mg/L test strip"
78961-0,"IgG clearance/Albumin clearance",Ratio,Pt,Urine+Ser/Plas,Qn,,CHEM,2.54,ACTIVE,1,Both,,ratio,"IgG clearance/Albumin clearance [Ratio] in Urine and Serum or Plasma",{ratio},2.54,false,"IgG clearance/Albumin clearance:Ratio:Pt:Urine+Ser/Plas:Qn:"
77254-1,Albumin/Creatinine,Ratio,24H,Urine,Qn,"Detection limit <= 1.0 mg/L",CHEM,2.54,ACTIVE,1,Both,,"mg/mmol creatinine","Microalbumin/Creatinine [Ratio] in 24 hour Urine by Detection limit <= 1.0 mg/L",mg/mmol{creat},2.52,false,"Albumin/Creatinine:Ratio:24H:Urine:Qn:Detection limit <= 1.0 mg/L"
