LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
40090-3,Coagulation^1H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,1 hour; 1.0Hr; 1h p chal; 60 min; 60 minutes; 60M; 60min; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 1h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --1 hour post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 1 Hr post Unsp challenge PT (PPP) [Time]
40091-1,Coagulation^1.5H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,1 1/2 hours; 1 1/2 HR; 1.5h p chal; 1.5Hr; 90 min; 90 minutes; 90M; 90min; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 1.5h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --1.5 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 1.5 Hr post Unsp challenge PT (PPP) [Time]
40092-9,Coagulation^2H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,120 min; 120 minutes; 120min; 2 hours; 2h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 2h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --2 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 2 Hr post Unsp challenge PT (PPP) [Time]
40093-7,Coagulation^3H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,3h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 3h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --3 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 3 Hr post Unsp challenge PT (PPP) [Time]
40094-5,Coagulation^4H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,4h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 4h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --4 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 4 Hr post Unsp challenge PT (PPP) [Time]
40095-2,Coagulation^6H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,6h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 6h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --6 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 6 Hr post Unsp challenge PT (PPP) [Time]
40096-0,Coagulation^8H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,8h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 8h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --8 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 8 Hr post Unsp challenge PT (PPP) [Time]
40097-8,Coagulation^12H post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,12h p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 12h p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --12 hours post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 12 Hr post Unsp challenge PT (PPP) [Time]
40098-6,Coagulation^1D post XXX challenge,Time,Pt,PPP,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,1D p chal; After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; p chal; Plas; Platelet poor plasma; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 1D p chal PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay --1 day post XXX challenge,s,,,,0,0,,,,,,2.15,,Coagulation 1 day post Unsp challenge PT (PPP) [Time]
40458-2,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.immediately after addition of factor VIII depleted plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,Clot; Clottable; Coag; Coagulation assay; F8; Fac; Fact; Factor 8; FVIII; Hematology; Heme; Immediatedly after 1:1 addition of; Plas; Platelet poor plasma; Point in time; PT imm FVIII DP; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT imm FVIII DP PPP,Observation,,,s,Prothrombin time (PT) factor substitution immediately after addition of factor VIII depleted plasma in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.15,,Coagulation (PPP) [Time]
42638-7,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.saline 1:1,COAG,2.82,NAM,,ACTIVE,,1,,Reference range 13-50,,,N,Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT PPP,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.16,,Coagulation PT (PPP) [Time]
51626-0,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.after addition of 1:4 normal plasma 1H post incubation separate tubes,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,1 hour; 1.0Hr; 60 min; 60 minutes; 60M; 60min; After; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; PST; PT 1:4 NP 1h separate; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 1:4 NP 1h separate PPP,Observation,,,s,Prothrombin time (PT) factor substitution with 1:4 normal plasma 1H post incubation separate tubes in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.24,,Coagulation (PPP) [Time]
52120-3,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.addition of normal plasma 1H post incubation separate tubes,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,1 hour; 1.0Hr; 60 min; 60 minutes; 60M; 60min; After; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; Plas; Platelet poor plasma; Point in time; PST; PT NP 1h separate; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT NP 1h separate PPP,Observation,,,s,Prothrombin time (PT) factor substitution with normal plasma 1H post incubation separate tubes in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.24,,Coagulation (PPP) [Time]
52122-9,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.post heparin neutralization,COAG,2.82,NAM,Heparin contamination from plasma of patients on heparin therapy or from plasma transported in a heparin based anticoagulation tube is removed before testing.,ACTIVE,,1,,,,,N,After; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; Neut; Neutr; Plas; Platelet poor plasma; Point in time; PST; PT p hep neut; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT p hep neut PPP,Observation,,,s,Prothrombin time (PT) post heparin neutralization in Platelet poor plasma by Coagulation assay,s,,,"Release 2.67: COMPONENT: Updated Challenge so that term can be used for assays that use different heparin neutralization methods, including adsorption and heparinase.",4764,0,,,,,,2.24,,Coagulation (PPP) [Time]
53230-9,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.immediately after 1:4 addition of normal plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; PT imm 1:4 NP Cont; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT imm 1:4 NP Cont PPP,Observation,,,s,Prothrombin time (PT) factor substitution immediately after 1:4 addition of normal plasma in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.24,,Coagulation (PPP) [Time]
5901-4,Coagulation,Time,Pt,PPP^Control,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,Y,Clot; Clottable; Coag; Coagulation assay; Contrl; Fac; Fact; Hematology; Heme; Normal; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT PPP Cont,Observation,,,s,Prothrombin time (PT) in Platelet poor plasma from Control by Coagulation assay,s,,,,5092,0,,,,,,1.0,,Coagulation PT (PPP control) [Time]
5956-8,Coagulation,Time,Pt,PPP^Control,Qn,Coag.tissue factor induced.factor substitution.immediately after addition of normal plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,Y,Clot; Clottable; Coag; Coagulation assay; Contrl; Control; Fac; Fact; Hematology; Heme; Immediatedly after 1:1 addition of; Normal; Plas; Platelet poor plasma; Point in time; PT imm NP; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT imm NP PPP Cont,Observation,,,s,Prothrombin time (PT) factor substitution immediately after addition of normal plasma in Platelet poor plasma from Control by Coagulation assay,s,,,,10945,0,,,,,,1.0d,,Coagulation (PPP control) [Time]
5959-2,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.immediately after addition of normal plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,Y,Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; Immediatedly after 1:1 addition of; Plas; Platelet poor plasma; Point in time; PT imm NP; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT imm NP PPP,Observation,,,s,Prothrombin time (PT) factor substitution immediately after addition of normal plasma in Platelet poor plasma by Coagulation assay,s,,,,5710,0,,,,,,1.0d,,Coagulation (PPP) [Time]
5960-0,Coagulation tissue factor induced.factor substitution^20M post incubation.37 deg c after addition of normal plasma,Time,Pt,PPP^Control,Qn,Tilt tube,COAG,2.36,DEL,,DEPRECATED,,1,,,,,,@37c; 20M p Inc; After; Coag; Contrl; Control; degree; Fac; Fact; Hematology; Heme; Mixing studies; Normal; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Protime; PST; PT; PT correction study; PT immediate mix; PT incubated mix; QNT; Quan; Quant; Quantitative; Random,Deprecated PT PPP Cont Qn,,,,,Deprecated Prothrombin time (PT) factor substitution in Platelet poor plasma from control by Coagulation assay --20M post incubation with normal plasma,,Duplicate,,,0,0,,,,,,1.0d,,PT factor substitution 20 Min post incubation.37 deg c post addition of normal plasma Tilt tube (PPP control) [Time]
5961-8,Coagulation tissue factor induced.factor substitution^20M post incubation.37 deg c after addition of normal plasma,Time,Pt,PPP,Qn,Tilt tube,COAG,2.36,DEL,,DEPRECATED,,1,,,,,,@37c; 20M p Inc; After; Coag; Control; degree; Fac; Fact; Hematology; Heme; Mixing studies; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Protime; PST; PT; PT correction study; PT immediate mix; PT incubated mix; QNT; Quan; Quant; Quantitative; Random,Deprecated PT PPP Qn,,,,,Deprecated Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --20M post incubation with normal plasma,,Duplicate,,,0,0,,,,,,1.0d,,PT factor substitution 20 Min post incubation.37 deg c post addition of normal plasma Tilt tube (PPP) [Time]
5962-6,Coagulation tissue factor induced.factor substitution^immediately after addition of normal plasma,Time,Pt,PPP,Qn,Tilt tube,COAG,2.36,DEL,,DEPRECATED,,1,,,,,,Coag; Control; Fac; Fact; Hematology; Heme; imm NP; Immediatedly after 1:1 addition of; Mixing studies; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Protime; PT; PT correction study; PT immediate mix; PT incubated mix; QNT; Quan; Quant; Quantitative; Random,Deprecated PT imm NP PPP Qn,,,,,Deprecated Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,,Duplicate,,,0,0,,,,,,1.0d,,PT factor substitution immediately after addition of normal plasma Tilt tube (PPP) [Time]
5963-4,Coagulation tissue factor induced.factor substitution^immediately after addition of normal plasma,Time,Pt,PPP^Control,Qn,Tilt tube,COAG,2.36,DEL,,DEPRECATED,,1,,,,,,Coag; Contrl; Control; Fac; Fact; Hematology; Heme; imm NP; Immediatedly after 1:1 addition of; Mixing studies; Normal; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Protime; PT; PT correction study; PT immediate mix; PT incubated mix; QNT; Quan; Quant; Quantitative; Random,Deprecated PT imm NP PPP Cont Qn,,,,,Deprecated Prothrombin time (PT) factor substitution in Platelet poor plasma from control by Coagulation assay --immediately after addition of normal plasma,,Duplicate,,,0,0,,,,,,1.0d,,PT factor substitution immediately after addition of normal plasma Tilt tube (PPP control) [Time]
61190-5,Coagulation,Time,Pt,PPP^Fetus,Qn,Coag.tissue factor induced,COAG,2.82,NAM,,ACTIVE,,1,,,,,N,Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Fetal; Gyn; Gynecology; Hematology; Heme; OB; ObGyn; Obstetrics; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT PPP Fetus,Both,,,s,Prothrombin time (PT) in Platelet poor plasma from Fetus by Coagulation assay,s,,,,0,0,,,,,,2.34,,Coagulation PT (PPP fetus) [Time]
96260-5,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.2H post incubation after 1:1 addition of normal plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,,120 min; 120 minutes; 120min; 2 hours; After; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; PST; PT 2h p 1:1 NP; PT 2h p Inc; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 2h p 1:1 NP PPP,Both,,,s,Prothrombin time (PT) factor substitution 2H post incubation with 1:1 normal plasma in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.69,,Coagulation (PPP) [Time]
96261-3,Coagulation,Time,Pt,PPP,Qn,Coag.tissue factor induced.factor substitution.1H post incubation after 1:1 addition of normal plasma,COAG,2.82,NAM,,ACTIVE,,1,,,,,,1 hour; 1.0Hr; 60 min; 60 minutes; 60M; 60min; After; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; i; Plas; Platelet poor plasma; Point in time; PST; PT 1h p 1:1 NP; PT 1h p Inc; QNT; Quan; Quant; Quantitative; Random; Tilt tube,PT 1h p 1:1 NP PPP,Both,,,s,Prothrombin time (PT) factor substitution 1H post incubation with 1:1 normal plasma in Platelet poor plasma by Coagulation assay,s,,,,0,0,,,,,,2.69,,Coagulation (PPP) [Time]
