LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
33558-8,Creatinine renal clearance,VRat,XXX,Urine+Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,?Tm; Chemistry; Cl; Clear; Clearanc; Clearances; Clr; CR; Crea; Creat; Flow; Kidney; Nephrology; Pl; Plasma; Plsm; QNT; Quan; Quant; Quantitative; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UA; UCr; UR; Ur+SerPl; Urn; Volume rate; vRate,Creat Cl ?Tm Ur+SerPl-vRate,Both,,,,Creatinine renal clearance in Urine and Serum or Plasma collected for unspecified duration,mL/min,,,,5386,0,,,,,,2.09,,Creatinine renal clearance Unsp time (U+S/P) [Vol/Time]
35203-9,Creatinine,MSCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,DISCOURAGED,,1,,,,,N,Chemistry; CR; Crea; Creat; Kidney; Level; Nephrology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat SerPl-msCnc,Both,,,,Creatinine [Mass or Moles/volume] in Serum or Plasma,,,These were created for the sole purpose of facilitating use of LOINC for submissions for medication approval to the FDA and should not be used in routine laboratory reporting.,,10152,0,,,,,,2.11,,Creatinine [Mass or moles/Vol]
35593-3,Creatinine renal clearance/1.73 sq M,ArVRat,XXX,Urine+Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,?Tm; BSA; Chemistry; Cl; Clear; Clearanc; Clearances; Clr; CR; Crea; Creat; Kidney; Nephrology; Pl; Plasma; Plsm; QNT; Quan; Quant; Quantitative; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; Square Meter; SR; UA; UCr; UR; Ur+SerPl; Urn; Volume rate/area; Volume Rate/Ratio,Creat Cl/1.73 sq M ?Tm Ur+SerPl-ArVRat,Observation,,,,Creatinine renal clearance/1.73 sq M in Urine and Serum or Plasma collected for unspecified duration,,,,,3744,0,,,,,,2.13,,Creatinine renal clearance/1.73 sq M Unsp time (U+S/P) [Vol rate/Area]
35594-1,Creatinine renal clearance/1.73 sq M,ArVRat,2H,Urine+Ser/Plas,Qn,,CHEM,2.66,MIN,,ACTIVE,,1,,,,,N,120 min; 120 minutes; 120min; 2 hours; 2HR; BSA; Chemistry; Cl; Clear; Clearanc; Clearances; Clr; CR; Crea; Creat; Kidney; Nephrology; Pl; Plasma; Plsm; QNT; Quan; Quant; Quantitative; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; Square Meter; SR; UA; UCr; UR; Ur+SerPl; Urn; Volume rate/area; Volume Rate/Ratio,Creat Cl/1.73 sq M 2h Ur+SerPl-ArVRat,Observation,,,mL/min,Creatinine renal clearance/1.73 sq M in 2 hour Urine and Serum or Plasma,mL/min,,,,0,0,,,,,,2.13,,Creatinine renal clearance/1.73 sq M (2H U+S/P) [Vol rate/Area]
39783-6,Urea/Creatinine,SRto,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Chemistry; CR; Crea; Creat; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Scrto; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration ratio; Substance ratio,Urea/Creat SerPl-sRto,Both,,,mmol/mol creatinine,Urea/Creatinine [Molar ratio] in Serum or Plasma,mmol/mol{creat},,,,19119,0,,,,,,2.15,,Urea/Creatinine [Molar ratio]
39802-4,Creatinine dial fld/Creatinine ser_plas,RelRto,Pt,Dial fld+Ser/Plas,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,N,Chemistry; CR; Crea; Creat; Creat diaf; Diaf; Dial fld+SerPl; Dialysate; Dialysis fluid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Relative ratio; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat diaf/SerPl,Observation,,,mol/mol,Creatinine in dialysis fluid/Creatinine in serum or plasma,mol/mol,,,,0,0,,,,,,2.15,,Creatinine in dialysis fluid/Creatinine in serum or plasma (Dialysis fluid+S/P) [Relative ratio]
39955-0,Creatinine^pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,MIN,,ACTIVE,,1,,,,,N,Before; CHEMISTRY.CHALLENGE TESTING; CR; Crea; Creat; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; pre chal; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat pre chal SerPl-mCnc,Observation,,,mg/dL,Creatinine [Mass/volume] in Serum or Plasma --pre XXX challenge,mg/dL,,,,19313,0,,,,,,2.15,,Creatinine pre Unsp challenge [Mass/Vol]
39956-8,Creatinine^1.5H pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,MIN,,ACTIVE,,1,,,,,N,1 1/2 hours; 1 1/2 HR; 1.5h pre chal; 1.5Hr; 90 min; 90 minutes; 90M; 90min; Before; CHEMISTRY.CHALLENGE TESTING; CR; Crea; Creat; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; pre chal; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat 1.5h pre chal SerPl-mCnc,Observation,,,mg/dL,Creatinine [Mass/volume] in Serum or Plasma --1.5 hours pre XXX challenge,mg/dL,,,,0,0,,,,,,2.15,,Creatinine 1.5 Hr pre Unsp challenge [Mass/Vol]
39957-6,Creatinine^1H pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,MIN,,ACTIVE,,1,,,,,N,1 hour; 1.0Hr; 1h pre chal; 60 min; 60 minutes; 60M; 60min; Before; CHEMISTRY.CHALLENGE TESTING; CR; Crea; Creat; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; pre chal; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat 1h pre chal SerPl-mCnc,Observation,,,mg/dL,Creatinine [Mass/volume] in Serum or Plasma --1 hour pre XXX challenge,mg/dL,,,,0,0,,,,,,2.15,,Creatinine 1 Hr pre Unsp challenge [Mass/Vol]
39958-4,Creatinine^45M pre XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,MIN,,ACTIVE,,1,,,,,N,45M pre chal; Before; CHEMISTRY.CHALLENGE TESTING; CR; Crea; Creat; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; pre chal; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Creat 45M pre chal SerPl-mCnc,Observation,,,mg/dL,Creatinine [Mass/volume] in Serum or Plasma --45 minutes pre XXX challenge,mg/dL,,,,0,0,,,,,,2.15,,Creatinine 45 Min pre Unsp challenge [Mass/Vol]
