LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
59412-7,Oxygen saturation^post exercise,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.73,MIN,,ACTIVE,,2,,,,,N,ABG; After; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; EXCZ; Lung; Mass Fraction; O2; p Exc; Percent; Point in time; PST; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 p Exc % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --post exercise,%,,,,10990,0,,,,,,2.32,,
59413-5,Oxygen saturation^post treatment,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.70,MIN,,ACTIVE,,2,,,,,N,ABG; After; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Lung; Mass Fraction; O2; p Tx; Percent; Point in time; PST; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2; Tx,SaO2 p Tx % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --post treatment,%,,,,0,0,,,,,,2.32,,
59414-3,Oxygen saturation^pre bronchodilation,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.70,MIN,,ACTIVE,,2,,,,,N,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Before; Blood arterial; Lung; Mass Fraction; O2; Percent; Point in time; pre BD; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 pre BD % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --pre bronchodilation,%,,,,0,0,,,,,,2.32,,
59415-0,Oxygen saturation^pre physiotherapy,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.70,MIN,,ACTIVE,,2,,,,,N,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Before; Blood arterial; Lung; Mass Fraction; O2; Percent; Point in time; pre PT; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 pre PT % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --pre physiotherapy,%,,,,0,0,,,,,,2.32,,
59416-8,Oxygen saturation^pre treatment,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.70,MIN,,ACTIVE,,2,,,,,N,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Before; Blood arterial; Lung; Mass Fraction; O2; Percent; Point in time; pre Tx; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2; Tx,SaO2 pre Tx % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --pre treatment,%,,,,0,0,,,,,,2.32,,
59417-6,Oxygen saturation^resting,MFr,Pt,BldA,Qn,Pulse oximetry,PULM,2.73,MIN,,ACTIVE,,2,,,,,N,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Lung; Mass Fraction; O2; Percent; Point in time; PULMONARY; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 Resting % BldA PulseOx,,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --resting,%,,,,7374,0,,,,,,2.32,,
71843-7,Oxygen saturation,MFr.DF,Pt,BldA,Qn,Calculated from oxygen partial pressure,CHEM,2.69,MIN,"Because of the confusion that occurs in countries that report results as both decimal fraction and percent, this property was created to represent decimal fractions that are reported without units.",ACTIVE,,1,"SO2 = (23,400 * (pO23 + 150 * pO2)-1 + 1)-1",,,,,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Calc; calc from oxygen partial pressure; Calculation; Chemistry; from pO2; Lung; O2; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; tO2,SaO2 DF BldA from pO2,Observation,,,,Oxygen saturation [Pure mass fraction] Calculated from oxygen partial pressure in Arterial blood,%,,,,0,0,,,,,,2.40,,SaO2% Calculated from oxygen partial pressure (BldA) [Pure mass fraction]
71848-6,Oxygen saturation,MFr.DF,Pt,BldCoA,Qn,,CHEM,2.73,MIN,"Because of the confusion that occurs in countries that report results as both decimal fraction and percent, this property was created to represent decimal fractions that are reported without units.",ACTIVE,,1,,,,,,Bld cord; Chemistry; Cord arterial blood; Cord BldA; Gyn; Gynecology; O2; OB; ObGyn; Obstetrics; Point in time; QNT; Quan; Quant; Quantitative; Random; SaO2; SAT; Satn; SO2; tO2,SaO2 DF BldCoA,Observation,,,,Oxygen saturation [Pure mass fraction] in Arterial cord blood,%,,,,18023,0,,,,,,2.40,,SaO2% (BldCoA) [Pure mass fraction]
71852-8,Oxygen saturation,MFr.DF,Pt,BldA,Qn,,CHEM,2.69,MIN,"Because of the confusion that occurs in countries that report results as both decimal fraction and percent, this property was created to represent decimal fractions that are reported without units.",ACTIVE,,1,,,,,,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; Lung; O2; Point in time; Pulmonary; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; tO2,SaO2 DF BldA,Observation,,,,Oxygen saturation [Pure mass fraction] in Arterial blood,%,,,,0,0,,,,,,2.40,,SaO2% (BldA) [Pure mass fraction]
89272-9,Oxygen saturation^during apnea,MFr,Pt,BldA,Qn,Pulse oximetry,CHEM,2.64,ADD,Recommend using the generic oxygen saturation code [LOINC: 51733-4] and the special circumstances code [LOINC: 89263-8] for oxygen saturation to indicate apnea.,DISCOURAGED,,1,Oxygen saturation=oxyhemoglobin/total hemoglobin,,,,,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; Lung; Mass Fraction; O2; Percent; Point in time; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 during apnea % BldA PulseOx,Both,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --during apnea,%,,,,0,0,,,,,,2.64,,SaO2% during apnea Pulse oximetry (BldA) [Mass fraction]
89276-0,Oxygen saturation^W exercise,MFr,Pt,BldA,Qn,Pulse oximetry,CHEM,2.64,ADD,,ACTIVE,,1,Oxygen saturation=oxygen-saturated hemoglobin divided by the total hemoglobin (unsaturated + saturated) in the blood,,,,,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; EXCZ; Lung; Mass Fraction; O2; Percent; Point in time; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 W exercise % BldA PulseOx,Both,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --W exercise,%,,,,0,0,,,,,,2.64,,SaO2% W exercise Pulse oximetry (BldA) [Mass fraction]
89277-8,Oxygen saturation^during anesthesia,MFr,Pt,BldA,Qn,Pulse oximetry,CHEM,2.64,ADD,,ACTIVE,,1,oxygene saturation =oxygen-saturated hemoglobin divided by the total hemoglobin (unsaturated + saturated) in the blood,,,,,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; Lung; Mass Fraction; O2; Percent; Point in time; Pulmonary; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 during anesthesia % BldA PulseOx,Both,,,%,Oxygen saturation in Arterial blood by Pulse oximetry --during anesthesia,%,,,,0,0,,,,,,2.64,,SaO2% during anesthesia Pulse oximetry (BldA) [Mass fraction]
98148-0,Oxygen saturation,MFr,12H^mean,BldA,Qn,Pulse oximetry,PULM,2.71,ADD,,ACTIVE,,2,,,,,N,12 hours; 12HR; ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Average; Avg; Blood arterial; Lung; Mass Fraction; O2; Percent; PULMONARY; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 12h Mean % BldA PulseOx,Observation,,,%,Oxygen saturation in 12 hour mean Arterial blood by Pulse oximetry,%,,,,0,0,,,,,,2.71,,
