LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
110262-3,Complement C4,{Measurement},-,Ser/Plas,-,,LABORDERS.ONTOLOGY,2.81,ADD,"This term is intended to collate similar measurements for the LOINC SNOMED CT Collaboration in an ontological view. Additionally, it can be used to communicate a laboratory order, either alone or in combination with specimen or other information in the order. It may NOT be used to report back the measured patient value. [https://lo.inc/ce2mb6]",TRIAL,,1,,,,,N,Beta 1 E-globulin; Comp; Complmt; Lab orders; Msmt; Pl; Plasma; Plsm; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,C4 Msmt SerPl,Order,,,,Complement C4 [Measurement] in Serum or Plasma,,,,,0,0,,,,,,2.81,,Complement C4 [Measurement]
26931-6,Complement C4,ACnc,Pt,Ser/Plas,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Arbitrary concentration; Beta 1 E-globulin; Comp; Complmt; HEMATOLOGY/CELL COUNTS; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,C4 SerPl-aCnc,Both,,,,Complement C4 [Units/volume] in Serum or Plasma,[arb'U]/mL,,,,10813,0,,,,,,2.00,,Complement C4 Qn
4498-2,Complement C4,MCnc,Pt,Ser/Plas,Qn,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,Beta 1 E-globulin; Comp; Complmt; HEMATOLOGY/CELL COUNTS; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,C4 SerPl-mCnc,Both,,,g/L;mg/dL,Complement C4 [Mass/volume] in Serum or Plasma,mg/dL,,,,439,253,,,,,,1.0,,Complement C4 [Mass/Vol]
48731-4,Complement C4,PrThr,Pt,Ser/Plas,Ord,,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,N,Beta 1 E-globulin; Comp; Complmt; HEMATOLOGY/CELL COUNTS; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,C4 SerPl Ql,Both,,,,Complement C4 [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",4799,0,,,,,,2.21,,Complement C4 Ql
76496-9,Complement C4,SCnc,Pt,Ser/Plas,Qn,,HEM/BC,2.52,MIN,"This term was created for, but not limited in use to, the cobas Tina-quant Complement C4 ver.2 test kit.",ACTIVE,,1,,,,,,Beta 1 E-globulin; Comp; Complmt; HEMATOLOGY/CELL COUNTS; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,C4 SerPl-sCnc,Both,,,umol/L,Complement C4 [Moles/volume] in Serum or Plasma,umol/L,,,,0,0,,,,,,2.52,,Complement C4 [Moles/Vol]
93978-5,Complement C4.functional,ACnc,Pt,Ser/Plas,Qn,,HEM/BC,2.68,MIN,,ACTIVE,,1,,,,,,Arbitrary concentration; Beta 1 E-globulin; Comp; Complmt; HEMATOLOGY/CELL COUNTS; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,C4.functional SerPl-aCnc,Both,,,arb U/mL,Complement C4.functional [Units/volume] in Serum or Plasma,[arb'U]/mL,,,,0,0,,,,,,2.67,,Complement C4.functional Qn
