LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
110217-7,Myoglobin,{Measurement},-,Ser/Plas,-,,LABORDERS.ONTOLOGY,2.81,ADD,"This term is intended to collate similar measurements for the LOINC SNOMED CT Collaboration in an ontological view. Additionally, it can be used to communicate a laboratory order, either alone or in combination with specimen or other information in the order. It may NOT be used to report back the measured patient value. [https://lo.inc/ce2mb6]",TRIAL,,1,,,,,N,Lab orders; Mb; Msmt; Myog; Pl; Plasma; Plsm; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Myoglobin Msmt SerPl,Order,,,,Myoglobin [Measurement] in Serum or Plasma,,,,,0,0,,,,,,2.81,,Myoglobin [Measurement]
2639-3,Myoglobin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Cardio; Cardiology; Chemistry; Heart Disease; Level; Mass concentration; Mb; Myog; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Myoglobin SerPl-mCnc,Both,,,ug/L;ng/mL,Myoglobin [Mass/volume] in Serum or Plasma,ng/mL,,,,1493,139,,,,,,1.0,,Myoglobin [Mass/Vol]
32331-1,Myoglobin,PrThr,Pt,Ser/Plas,Ord,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Cardio; Cardiology; Chemistry; Heart Disease; Mb; Myog; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Myoglobin SerPl Ql,Both,,,,Myoglobin [Presence] in Serum or Plasma,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",14965,0,,,,,,2.07,,Myoglobin Ql
56887-3,Myoglobin,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,N,Cardio; Cardiology; Chemistry; Heart Disease; Level; Mb; Myog; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,Myoglobin SerPl-sCnc,Both,,,nmol/L,Myoglobin [Moles/volume] in Serum or Plasma,nmol/L,,,,0,0,,,,,,2.29,,Myoglobin [Moles/Vol]
83106-5,Myoglobin,MCnc,Pt,Ser/Plas,Qn,IA,CHEM,2.58,ADD,"This term was created for, but is not limited in use to, bioMerieux's VIDAS Myoglobin assay, which is intended for the quantitative detection of myoglobin in human serum or plasma.",ACTIVE,,1,,,,,,Cardio; Cardiology; Chemistry; EIA; ELFA; ELISA; Enzyme immunoassay; Heart Disease; IAA; Level; Mass concentration; Mb; MEIA; Myog; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS,Myoglobin SerPl IA-mCnc,Both,,,ug/L,Myoglobin [Mass/volume] in Serum or Plasma by Immunoassay,ug/L,,,,0,0,,,,,,2.58,,Myoglobin IA [Mass/Vol]
