LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
32804-7,Neutrophils/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Bronchial specimen by Manual count",%,2.09,false,"Neutrophils/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
95842-1,Lymphocytes/Leukocytes,NFr,Pt,Sputum,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Sputum by Manual count",%,2.69,false,"Lymphocytes/Leukocytes:NFr:Pt:Sputum:Qn:Manual count"
51621-1,Macrophages/Leukocytes,NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Dialysis fluid by Manual count",%,2.24,false,"Macrophages/Leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
40520-9,Macrophages/Leukocytes,NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Macrophages/Leukocytes in Pleural fluid by Manual count",%,2.15,false,"Macrophages/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
14819-7,Lymphocytes/Leukocytes,NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lymphocytes/Leukocytes in Bronchial specimen by Manual count",%,1.0k,false,"Lymphocytes/Leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
71594-6,Macrophages/Leukocytes,NFr.DF,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Bronchial specimen by Manual count",,2.42,false,"Macrophages/Leukocytes:NFr.DF:Pt:Bronchial:Qn:Manual count"
105921-1,Leukocytes,NCnc,Pt,Urethra,Qn,"Wet preparation",MICRO,2.78,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Urethra by Wet preparation",/uL,2.78,false,"Leukocytes:NCnc:Pt:Urethra:Qn:Wet preparation"
71670-4,"Neutrophils.band form/Leukocytes",NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Neutrophils.band form/Leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
32200-8,Neutrophils.segmented/Leukocytes,NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Segmented neutrophils/Leukocytes in Blood by Automated count",%,2.07,false,"Neutrophils.segmented/Leukocytes:NFr:Pt:Bld:Qn:Automated count"
35332-6,"Neutrophils.band form/Leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Band form neutrophils/Leukocytes in Blood by Automated count",%,2.13,false,"Neutrophils.band form/Leukocytes:NFr:Pt:Bld:Qn:Automated count"
764-1,"Neutrophils.band form/Leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Band form neutrophils/Leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.band form/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
11275-5,"Lymphocytes.large granular/Leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Large granular lymphocytes/Leukocytes in Blood by Manual count",%,1.0j-a,false,"Lymphocytes.large granular/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
71665-4,Lymphocytes.variant/Leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Variant lymphocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Lymphocytes.variant/Leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
42250-1,Lymphocytes.variant/Leukocytes,NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Variant lymphocytes/Leukocytes in Blood by Automated count",%,2.16,false,"Lymphocytes.variant/Leukocytes:NFr:Pt:Bld:Qn:Automated count"
735-1,Lymphocytes.variant/Leukocytes,NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Variant lymphocytes/Leukocytes in Blood by Manual count",%,1.0,false,"Lymphocytes.variant/Leukocytes:NFr:Pt:Bld:Qn:Manual count"
68428-2,"Leukocytes other",NCnc,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Pericardial fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Pericard fld:Qn:Manual count"
68433-2,"Leukocytes other",NCnc,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Vitreous fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Vitr fld:Qn:Manual count"
100849-9,Leukocytes,NCnc,Pt,"Amnio fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Amniotic fluid by Manual count",/uL,2.73,false,"Leukocytes:NCnc:Pt:Amnio fld:Qn:Manual count"
6743-9,Leukocytes,NCnc,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Body fluid by Manual count",/uL,1.0h(2),false,"Leukocytes:NCnc:Pt:Body fld:Qn:Manual count"
82587-7,Leukocytes,NCnc,Pt,"Bone mar",Qn,"Automated count",HEM/BC,2.58,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Bone marrow by Automated count",10*9/L,2.58,false,"Leukocytes:NCnc:Pt:Bone mar:Qn:Automated count"
806-0,Leukocytes,NCnc,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid by Manual count",/uL,1.0,false,"Leukocytes:NCnc:Pt:CSF:Qn:Manual count"
68368-0,Leukocytes,NCnc,Pt,"Dial fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Dialysis fluid by Automated count",10*3/uL,2.38,false,"Leukocytes:NCnc:Pt:Dial fld:Qn:Automated count"
99775-9,Leukocytes,NCnc,Pt,"Dial fld prt",Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Peritoneal dialysis fluid by Automated count",10*9/L,2.72,false,"Leukocytes:NCnc:Pt:Dial fld prt:Qn:Automated count"
40533-2,Leukocytes,NCnc,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Peritoneal dialysis fluid by Manual count",/uL,2.15,false,"Leukocytes:NCnc:Pt:Dial fld prt:Qn:Manual count"
57846-8,Leukocytes,NCnc,Pt,"Pericard fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Pericardial fluid by Automated count",10*3/uL,2.29,false,"Leukocytes:NCnc:Pt:Pericard fld:Qn:Automated count"
809-4,Leukocytes,NCnc,Pt,"Periton fld",Qn,"Automated count",HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Peritoneal fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Periton fld:Qn:Automated count"
807-8,Leukocytes,NCnc,Pt,"Plr fld",Qn,"Automated count",HEM/BC,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Pleural fluid by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Plr fld:Qn:Automated count"
808-6,Leukocytes,NCnc,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Pleural fluid by Manual count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Plr fld:Qn:Manual count"
72348-6,Leukocytes,NCnc,Pt,"Prostatic fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Prostatic fluid by Manual count",10*6/L,2.42,false,"Leukocytes:NCnc:Pt:Prostatic fld:Qn:Manual count"
98020-1,Leukocytes,NCnc,Pt,"Respiratory system specimen.lower",Qn,"Manual count",HEM/BC,2.77,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Lower respiratory specimen by Manual count",/uL,2.70,false,"Leukocytes:NCnc:Pt:Respiratory system specimen.lower:Qn:Manual count"
68434-0,Leukocytes,NCnc,Pt,"Vitr fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Vitreous fluid by Automated count",10*3/uL,2.38,false,"Leukocytes:NCnc:Pt:Vitr fld:Qn:Automated count"
68429-0,"Leukocytes other",NCnc,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Peritoneal fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Periton fld:Qn:Manual count"
68430-8,"Leukocytes other",NCnc,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Pleural fluid by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Plr fld:Qn:Manual count"
66764-2,Erythrocytes.nucleated/Leukocytes,Ratio,Pt,BldCo,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,"/100 WBC","Nucleated erythrocytes/Leukocytes [Ratio] in Cord blood",/100{WBCs},2.38,false,Erythrocytes.nucleated/Leukocytes:Ratio:Pt:BldCo:Qn:
9771-7,Cells.CD5+CD20+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD5+CD20+ cells [#/volume] in Leukocytes",/uL,1.0i,false,Cells.CD5+CD20+:NCnc:Pt:WBC:Qn:
99060-6,"Cerebroventricular lining cells/Leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Cerebroventricular lining cells/Leukocytes in Cerebral spinal fluid",%,2.72,false,"Cerebroventricular lining cells/Leukocytes:NFr:Pt:CSF:Qn:"
30393-3,"Erythrocytes.nucleated/100 leukocytes",Ratio,Pt,Bld,Qn,,HEM/BC,2.36,DEPRECATED,1,,,,"Deprecated Nucleated Erythrocytes/100 leukocytes [Ratio] in Blood",,2.04,false,"Erythrocytes.nucleated/100 leukocytes:Ratio:Pt:Bld:Qn:"
58407-8,"Leukocyte morphology panel",-,Pt,Bld,-,,PANEL.HEM/BC,2.73,DISCOURAGED,1,Order,,,"Leukocyte morphology panel - Blood",,2.30,true,"Leukocyte morphology panel:-:Pt:Bld:-:"
20584-9,Leukocytes,NCnc,Pt,XXX,Qn,"Automated count",CELLMARK,2.73,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Specimen by Automated count",10*3/uL,1.0m,false,"Leukocytes:NCnc:Pt:XXX:Qn:Automated count"
30180-4,Basophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Blood",%,2.04,false,Basophils/Leukocytes:NFr:Pt:Bld:Qn:
26450-7,Eosinophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Blood",%,2.00,false,Eosinophils/Leukocytes:NFr:Pt:Bld:Qn:
68378-9,Leukocytes.disintegrated/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/Leukocytes in Blood",%,2.38,false,Leukocytes.disintegrated/Leukocytes:NFr:Pt:Bld:Qn:
48705-8,Leukocytes+Platelets,Morph,Pt,Bld,Nom,,HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes+Platelets [Morphology] in Blood",,2.21,false,Leukocytes+Platelets:Morph:Pt:Bld:Nom:
19252-6,Megakaryocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Megakaryocytes/Leukocytes in Blood",%,1.0l,false,Megakaryocytes/Leukocytes:NFr:Pt:Bld:Qn:
26485-3,Monocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Blood",%,2.00,false,Monocytes/Leukocytes:NFr:Pt:Bld:Qn:
30445-1,Myeloblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myeloblasts/Leukocytes in Blood",%,2.04,false,Myeloblasts/Leukocytes:NFr:Pt:Bld:Qn:
33990-3,Normoblasts/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,"/100 WBC","Normoblasts/Leukocytes in Blood",/100{WBCs},2.09,false,Normoblasts/Leukocytes:NFr:Pt:Bld:Qn:
30395-8,Granulocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Granulocytes/Leukocytes in Blood",%,2.04,false,Granulocytes/Leukocytes:NFr:Pt:Bld:Qn:
26498-6,Myelocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Myelocytes/Leukocytes in Blood",%,2.00,false,Myelocytes/Leukocytes:NFr:Pt:Bld:Qn:
26511-6,Neutrophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Neutrophils/Leukocytes in Blood",%,2.00,false,Neutrophils/Leukocytes:NFr:Pt:Bld:Qn:
30157-2,Heterophils/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Heterophils/Leukocytes in Blood",%,2.04,false,Heterophils/Leukocytes:NFr:Pt:Bld:Qn:
30465-9,Prolymphocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Prolymphocytes/Leukocytes in Blood",%,2.04,false,Prolymphocytes/Leukocytes:NFr:Pt:Bld:Qn:
30466-7,Promonocytes/Leukocytes,NFr,Pt,Bld,Qn,,HEM/BC,2.79,ACTIVE,1,Observation,,%,"Promonocytes/Leukocytes in Blood",%,2.04,false,Promonocytes/Leukocytes:NFr:Pt:Bld:Qn:
95213-5,Basophils/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Basophils/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
38184-8,Basophils/Leukocytes,NFr,Pt,"Amnio fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Amniotic fluid by Manual count",%,2.13,false,"Basophils/Leukocytes:NFr:Pt:Amnio fld:Qn:Manual count"
68396-1,Basophils/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Basophils/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Basophils/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
23823-8,Basophils/Leukocytes,NFr,Pt,XXX,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Specimen by Manual count",%,1.0n,false,"Basophils/Leukocytes:NFr:Pt:XXX:Qn:Manual count"
71612-6,Basophils/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
13522-8,Blasts/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Body fluid by Manual count",%,1.0k,false,"Blasts/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13521-0,Blasts/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Blasts/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Blasts/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
13519-4,Basophils/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Basophils/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40540-7,Basophils/Leukocytes,NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Basophils/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
31994-7,Basophils/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Pericardial fluid by Manual count",%,2.07,false,"Basophils/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
31996-2,Basophils/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Basophils/Leukocytes in Peritoneal fluid by Manual count",%,2.07,false,"Basophils/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
71602-7,Basophils/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71631-6,Basophils/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Basophils/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
95216-8,Eosinophils/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Eosinophils/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
12208-5,Eosinophils/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Eosinophils/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
57840-1,Eosinophils/Leukocytes,NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Dialysis fluid by Manual count",%,2.36,false,"Eosinophils/Leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
40539-9,Eosinophils/Leukocytes,NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Eosinophils/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
32013-5,Eosinophils/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Pericardial fluid by Manual count",%,2.07,false,"Eosinophils/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
14343-8,Eosinophils/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Eosinophils/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14344-6,Eosinophils/Leukocytes,NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Eosinophils/Leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
14326-3,Eosinophils/Leukocytes,NFr,Pt,Stool,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Eosinophils/Leukocytes in Stool by Manual count",%,1.0k,false,"Eosinophils/Leukocytes:NFr:Pt:Stool:Qn:Manual count"
68403-5,Eosinophils/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Eosinophils/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Eosinophils/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71596-1,Eosinophils/Leukocytes,NFr.DF,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Bronchial specimen by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:Bronchial:Qn:Manual count"
71603-5,Eosinophils/Leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71632-4,Eosinophils/Leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71613-4,Eosinophils/Leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Eosinophils/Leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
58805-3,Leukocytes,NCnc,Pt,Urine,SemiQn,"Test strip.automated",UA,2.75,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Urine by Automated test strip",/uL,2.32,false,"Leukocytes:NCnc:Pt:Urine:SemiQn:Test strip.automated"
63554-0,Leukocytes,NRat,24H,"Urine sed",Qn,Microscopy,UA,2.70,ACTIVE,1,Both,,10*6/d,"Leukocytes in 24 hour Urine sediment by Microscopy",/d,2.36,false,"Leukocytes:NRat:24H:Urine sed:Qn:Microscopy"
14857-7,"Leukocytes other/Leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes other/Leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Leukocytes other/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
68432-4,"Leukocytes other/Leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Leukocytes other/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Leukocytes other/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71601-9,"Leukocytes other/Leukocytes",NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Leukocytes other/Leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
55599-5,Leukocytes.disintegrated/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/Leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
70034-4,Lipophages/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Lipophages/Leukocytes in Cerebral spinal fluid by Manual count",%,2.40,false,"Lipophages/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
95221-8,Metamyelocytes/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Metamyelocytes/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
33262-7,Metamyelocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Metamyelocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,2.09,false,"Metamyelocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
50725-1,Monoblasts/Leukocytes,NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monoblasts/Leukocytes in Bone marrow by Manual count",%,2.22,false,"Monoblasts/Leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
95222-6,Monocytes/Leukocytes,NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Stem cell product by Manual count",%,2.68,false,"Monocytes/Leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
10330-9,Monocytes/Leukocytes,NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Body fluid by Manual count",%,1.0i,false,"Monocytes/Leukocytes:NFr:Pt:Body fld:Qn:Manual count"
10329-1,Monocytes/Leukocytes,NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Cerebral spinal fluid by Manual count",%,1.0i,false,"Monocytes/Leukocytes:NFr:Pt:CSF:Qn:Manual count"
40537-3,Monocytes/Leukocytes,NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Monocytes/Leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
40525-8,Monocytes/Leukocytes,NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Pericardial fluid by Manual count",%,2.15,false,"Monocytes/Leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
13835-4,Monocytes/Leukocytes,NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Observation,,%,"Monocytes/Leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Monocytes/Leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
68423-3,Monocytes/Leukocytes,NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.79,ACTIVE,1,Both,,%,"Monocytes/Leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Monocytes/Leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
