LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
17485-4,Progesterone^15M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,15M p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Progest 15M p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 15 Min post Unsp challenge [Mass/Vol]
17486-2,Progesterone^2H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,120 min; 120 minutes; 120min; 2 hours; 2h p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Progest 2h p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --2 hours post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 2 Hr post Unsp challenge [Mass/Vol]
17487-0,Progesterone^45M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,45M p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Progest 45M p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 45 Min post Unsp challenge [Mass/Vol]
17488-8,Progesterone^7th specimen post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,^7th spec pst XXX chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp7; sp7 p chal; Spec; SR,Progest sp7 p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --7th specimen post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 7th specimen post Unsp challenge [Mass/Vol]
17489-6,Progesterone^8th specimen post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp8; sp8 p chal; Spec; SR,Progest sp8 p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --8th specimen post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 8th specimen post Unsp challenge [Mass/Vol]
17490-4,Progesterone^9th specimen post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp9; sp9 p chal; Spec; SR,Progest sp9 p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --9th specimen post XXX challenge,mg/mL,,,,0,0,,,,,,1.0l,,Progesterone 9th specimen post Unsp challenge [Mass/Vol]
25508-3,Progesterone^2nd specimen post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,After; CHEMISTRY.CHALLENGE TESTING; Convalescent; Level; p chal; P4; Pl; Plasma; Plsm; Point in time; Post immunization; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; Second; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp2; sp2 p chal; Spec; SR; Substance concentration,Progest sp2 p chal SerPl-sCnc,Observation,,,nmol/L,Progesterone [Moles/volume] in Serum or Plasma --2nd specimen post XXX challenge,nmol/L,,,,0,0,,,,,,2.00,,Progesterone 2nd specimen post Unsp challenge [Moles/Vol]
25509-1,Progesterone^3rd specimen post XXX challenge,SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,After; CHEMISTRY.CHALLENGE TESTING; Level; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp3; sp3 p chal; Spec; SR; Substance concentration,Progest sp3 p chal SerPl-sCnc,Observation,,,nmol/L,Progesterone [Moles/volume] in Serum or Plasma --3rd specimen post XXX challenge,nmol/L,,,,0,0,,,,,,2.00,,Progesterone 3rd specimen post Unsp challenge [Moles/Vol]
27967-9,Progesterone^baseline,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,MIN,,ACTIVE,,1,,,,,Y,BS; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Progest BS SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --baseline,mg/mL,,,,19555,0,,,,,,2.00,,Progesterone baseline [Mass/Vol]
2839-9,Progesterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Level; Mass concentration; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Progest SerPl-mCnc,Both,,,ng/dL; ng/mL,Progesterone [Mass/volume] in Serum or Plasma,ng/mL,,,,557,146,,,,,,1.0,,Progesterone [Mass/Vol]
33851-7,Progesterone^10th specimen post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,N,After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; P4; Pl; Plasma; Plsm; Point in time; Prog; Proges; Progest; Progestin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; sp10; sp10 p chal; Spec; SR,Progest sp10 p chal SerPl-mCnc,Observation,,,mg/mL,Progesterone [Mass/volume] in Serum or Plasma --10th specimen post XXX challenge,mg/mL,,,,0,0,,,,,,2.09,,Progesterone 10th specimen post Unsp challenge [Mass/Vol]
