LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
14342-0,Catecholamines/Creatinine,MCrto,Pt,Urine,Qn,,CHEM,2.70,MIN,,DEPRECATED,,1,,,,,,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UCr; UR; Urn,Deprecated Catechol/creat Ur-mRto,,,,ug/g creatinine,Deprecated Catecholamines/Creatinine [Mass ratio] in Urine,ug/g{creat},Duplicate,,,0,0,,,,,,1.0k,,Catecholamines/Creatinine (U) [Mass conc ratio]
14643-1,Catecholamines.free,SRat,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; FCA; FR; Non-protein bound; QNT; Quan; Quant; Quantitative; sRate; Substance Rate; UA; UR; Urn,FCA 24h Ur-sRate,Both,,,nmol/24 H,Catecholamines Free [Moles/time] in 24 hour Urine,nmol/(24.h),,,,18702,0,,,,,,1.0k,,Catecholamines Free (24H U) [Moles/Time]
15036-7,Catecholamines,SRat,24H,Urine,Qn,,CHEM,2.50,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; QNT; Quan; Quant; Quantitative; sRate; Substance Rate; UA; UR; Urn,Catechols 24h Ur-sRate,Both,,,nmol/24 H,Catecholamines [Moles/time] in 24 hour Urine,nmol/(24.h),,,,0,0,,,,,,1.0k,,Catecholamines (24H U) [Moles/Time]
2057-8,Catecholamines,MCnc,Pt,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Endocrine; Endocrinology; Epinephrine+norepinephrine+dopamine; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UR; Urn,Catechols Ur-mCnc,Both,,,ug/L,Catecholamines [Mass/volume] in Urine,ug/L,,,,13662,0,,,,,,1.0,,Catecholamines (U) [Mass/Vol]
2058-6,Catecholamines,MRat,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Endocrine; Endocrinology; Epinephrine+norepinephrine+dopamine; Mass rate; mRate; QNT; Quan; Quant; Quantitative; UA; UR; Urn,Catechols 24h Ur-mRate,Both,,,ug/24 H,Catecholamines [Mass/time] in 24 hour Urine,ug/(24.h),,,,6578,0,,,,,,1.0,,Catecholamines (24H U) [Mass/Time]
27055-3,Catecholamines.free,MRat,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Endocrine; Endocrinology; Epinephrine+norepinephrine+dopamine; FCA; FR; Mass rate; mRate; Non-protein bound; QNT; Quan; Quant; Quantitative; UA; UR; Urn,FCA 24h Ur-mRate,Both,,,ug/24 H,Catecholamines Free [Mass/time] in 24 hour Urine,ug/(24.h),,,,16291,0,,,,,,2.00,,Catecholamines Free (24H U) [Mass/Time]
32000-2,Catecholamines,MCnc,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Level; Mass concentration; QNT; Quan; Quant; Quantitative; UA; UR; Urn,Catechols 24h Ur-mCnc,Both,,,ug/L,Catecholamines [Mass/volume] in 24 hour Urine,ug/L,,,,15592,0,,,,,,2.07,,Catecholamines (24H U) [Mass/Vol]
32161-2,Catecholamines,PrThr,24H,Urine,Ord,,CHEM,2.56,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Ordinal; PR; QL; Qual; Qualitative; Screen; UA; UR; Urn,Catechols 24h Ur Ql,Both,,,,Catecholamines [Presence] in 24 hour Urine,,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.07,,Catecholamines Ql (24H U)
34260-0,Catecholamines,SCnc,24H,Urine,Qn,,CHEM,2.50,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Level; QNT; Quan; Quant; Quantitative; Substance Concentration; UA; UR; Urn,Catechols 24h Ur-sCnc,Both,,,nmol/L,Catecholamines [Moles/volume] in 24 hour Urine,nmol/L,,,,0,0,,,,,,2.10,,Catecholamines (24H U) [Moles/Vol]
34261-8,Catecholamines,SCnc,Pt,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; UA; UR; Urn,Catechols Ur-sCnc,Both,,,nmol/L,Catecholamines [Moles/volume] in Urine,nmol/L,,,,16366,0,,,,,,2.10,,Catecholamines (U) [Moles/Vol]
34262-6,Catecholamines/Creatinine,SRto,Pt,Urine,Qn,,CHEM,2.50,MIN,,ACTIVE,,1,,,,,N,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Point in time; QNT; Quan; Quant; Quantitative; Random; Scrto; Substance concentration ratio; Substance ratio; UA; UCr; UR; Urn,Catechols/Creat Ur-sRto,Both,,,mmol/mol creatinine,Catecholamines/Creatinine [Molar ratio] in Urine,mmol/mol{creat},,,,0,0,,,,,,2.10,,Catecholamines/Creatinine (U) [Molar ratio]
38446-1,Catecholamines,MRat,72H,Urine,Qn,,CHEM,2.50,MIN,,ACTIVE,,1,,,,,N,3 days; 72 hours; 72HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Mass rate; mRate; QNT; Quan; Quant; Quantitative; UA; UR; Urn,Catechols 72h Ur-mRate,Both,,,ug/72 H,Catecholamines [Mass/time] in 72 hour Urine,ug/(72.h),,,,0,0,,,,,,2.14,,Catecholamines (72 hour U) [Mass/Time]
43247-6,Catecholamines/Creatinine,MRto,24H,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; QNT; Quan; Quant; Quantitative; UA; UCr; UR; Urn,Catechols/Creat 24h Ur,Both,,,ug/g creatinine,Catecholamines/Creatinine [Mass Ratio] in 24 hour Urine,ug/g{creat},,,,10469,0,,,,,,2.17,,Catecholamines/Creatinine (24H U) [Mass ratio]
44078-4,Catecholamines,Imp,Pt,Urine,Nom,,CHEM,2.50,MIN,,ACTIVE,,1,,,,,N,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Nominal; Point in time; Random; UA; UR; Urn,Catechols Ur-Imp,Observation,,,,Catecholamines [Interpretation] in Urine,,,,,0,0,,,,,,2.17,,Catecholamines (U) [Interp]
49256-1,Catecholamines,Imp,Pt,Urine,Nar,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Narrative; Point in time; Random; Report; UA; UR; Urn,Catechols Ur-Imp,Observation,,,,Catecholamines [Interpretation] in Urine Narrative,,,,,6015,0,,,,,,2.21,,Catecholamines Nar (U) [Interp]
68931-5,Catecholamines.free,MCnc,24H,Urine,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; FCA; FR; Level; Mass concentration; Non-protein bound; QNT; Quan; Quant; Quantitative; UA; UR; Urn,FCA 24h Ur-mCnc,Both,,,ug/L,Catecholamines Free [Mass/volume] in 24 hour Urine,ug/L,,,,0,0,,,,,,2.38,,Catecholamines Free (24H U) [Mass/Vol]
9641-2,Catecholamines/Creatinine,MRto,Pt,Urine,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UCr; UR; Urn,Catechols/Creat Ur,Both,,,ug/mg creatinine,Catecholamines/Creatinine [Mass Ratio] in Urine,ug/mg{creat},,,,13060,0,,,,,,1.0i,,Catecholamines/Creatinine (U) [Mass ratio]
