LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
108709-7,Estrone,{Measurement},-,Ser/Plas,-,,LABORDERS.ONTOLOGY,2.81,ADD,"This term is intended to collate similar measurements for the LOINC SNOMED CT Collaboration in an ontological view. Additionally, it can be used to communicate a laboratory order, either alone or in combination with specimen or other information in the order. It may NOT be used to report back the measured patient value. [https://lo.inc/ce2mb6]",TRIAL,,1,,,,,N,E1; Lab orders; Msmt; Pl; Plasma; Plsm; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Estrone Msmt SerPl,Order,,,,Estrone (E1) [Measurement] in Serum or Plasma,,,,,0,0,,,,,,2.81,,E1 [Measurement]
14160-6,Estrone.unconjugated/Estrone.total,MFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Estrone free; Gyn; Gynecology; Mass Fraction; OB; ObGyn; Obstetrics; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl; u Estrone; Uncnj; Unconj; Unconjug; Unconjugat,u Estrone MFr SerPl,Observation,,,%,Estrone (E1).unconjugated/Estrone (E1).total in Serum or Plasma,%,,,,17271,0,,,,,,1.0k,,E1.unconjugated [Mass fraction]
14970-8,Estrone.bioavailable,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Estrone Bioavail; Gyn; Gynecology; Level; Mass concentration; OB; ObGyn; Obstetrics; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Estrone Bioavail SerPl-mCnc,Both,,,pg/mL,Estrone (E1).bioavailable [Mass/volume] in Serum or Plasma,pg/mL,,,,19047,0,,,,,,1.0k,,E1.bioavailable [Mass/Vol]
14971-6,Estrone.bioavailable/Estrone.total,MFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Estrone Bioavail; Gyn; Gynecology; Mass Fraction; OB; ObGyn; Obstetrics; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,Estrone Bioavail MFr SerPl,Observation,,,%,Estrone (E1).bioavailable/Estrone (E1).total in Serum or Plasma,%,,,,16418,0,,,,,,1.0k,,E1.bioavailable [Mass fraction]
15355-1,Estrone sulfate,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; E1S; Gyn; Gynecology; Level; Mass concentration; OB; ObGyn; Obstetrics; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SO4; SO4-2; SR; Sulf,Estrone Sulfate SerPl-mCnc,Both,,,pg/mL,Estrone sulfate [Mass/volume] in Serum or Plasma,pg/mL,,,,9640,0,,,,,,1.0k,,Estrone sulfate [Mass/Vol]
2258-2,Estrone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Gyn; Gynecology; Level; Mass concentration; OB; ObGyn; Obstetrics; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Estrone SerPl-mCnc,Both,,,pg/mL,Estrone (E1) [Mass/volume] in Serum or Plasma,pg/mL,,,,2930,0,,,,,,1.0,,E1 [Mass/Vol]
2261-6,Estrone.unconjugated,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Estrone free; Gyn; Gynecology; Level; Mass concentration; OB; ObGyn; Obstetrics; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; u Estrone; Uncnj; Unconj; Unconjug; Unconjugat,u Estrone SerPl-mCnc,Both,,,pg/mL,Estrone (E1).unconjugated [Mass/volume] in Serum or Plasma,pg/mL,,,,19487,0,,,,,,1.0,,E1.unconjugated [Mass/Vol]
22663-9,Estrone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; E1; Gyn; Gynecology; Level; OB; ObGyn; Obstetrics; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,Estrone SerPl-sCnc,Both,,,pmol/L,Estrone (E1) [Moles/volume] in Serum or Plasma,pmol/L,,,,0,0,,,,,,1.0n,,E1 [Moles/Vol]
35208-8,Estrone,MSCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,MIN,,DISCOURAGED,,1,,,,,N,Chemistry; E1; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Estrone SerPl-msCnc,Both,,,,Estrone (E1) [Mass or Moles/volume] in Serum or Plasma,,,These were created for the sole purpose of facilitating use of LOINC for submissions for medication approval to the FDA and should not be used in routine laboratory reporting.,,0,0,,,,,,2.11,,E1 [Mass or moles/Vol]
