LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
101176-6,Normetanephrine.free/Creatinine,SRto,Pt,Ser/Plas,Qn,,CHEM,2.75,MIN,,ACTIVE,,1,,,,,N,Chemistry; CR; Crea; Creat; FR; Non-protein bound; Normeta; Normetaneph; Normetaneph Free; Normetanephrn; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Scrto; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration ratio; Substance ratio; Unconjugated normetanephrine,Normetaneph Free/Creat SerPl-sRto,Both,,,umol/mol,Normetanephrine Free/Creatinine [Molar ratio] in Serum or Plasma,umol/mol,,,,0,0,,,,,,2.74,,Normetanephrine Free/Creatinine [Molar ratio]
25489-6,Normetanephrine,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Level; Normeta; Normetaneph; Normetanephrn; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,Normetanephrine SerPl-sCnc,Both,,,nmol/L,Normetanephrine [Moles/volume] in Serum or Plasma,nmol/L,,,,2563,0,,,,,,2.00,,Normetanephrine [Moles/Vol]
2669-0,Normetanephrine,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Level; Mass concentration; Normeta; Normetaneph; Normetanephrn; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Normetanephrine SerPl-mCnc,Both,,,pg/mL,Normetanephrine [Mass/volume] in Serum or Plasma,pg/mL,,,,3502,0,,,,,,1.0,,Normetanephrine [Mass/Vol]
40851-8,Normetanephrine.free,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Chemistry; FR; Level; Non-protein bound; Normeta; Normetaneph; Normetaneph Free; Normetanephrn; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Unconjugated normetanephrine,Normetaneph Free SerPl-sCnc,Both,,,nmol/L,Normetanephrine Free [Moles/volume] in Serum or Plasma,nmol/L,,,,1821,0,,,,,,2.15,,Normetanephrine Free [Moles/Vol]
45021-3,Metanephrine & Normetanephrine,Imp,Pt,Ser/Plas,Nom,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Chemistry; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Metaneph; Metaneph+Normetaneph; Metanephrine fractionated; Metanephrne; Metenephrine; Nominal; Normeta; Normetaneph; Normetanephrn; Pl; Plasma; Plsm; Point in time; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Metaneph+Normetaneph SerPl-Imp,Observation,,,,Metanephrine and Normetanephrine [Interpretation] in Serum or Plasma,,,,,5532,0,,,,,,2.17,,Metanephrine and Normetanephrine [Interp]
49282-7,Metanephrine & Normetanephrine,Imp,Pt,Ser/Plas,Nar,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Chemistry; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Metaneph; Metaneph+Normetaneph; Metanephrine fractionated; Metanephrne; Metenephrine; Narrative; Normeta; Normetaneph; Normetanephrn; Pl; Plasma; Plsm; Point in time; Random; Report; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Metaneph+Normetaneph SerPl-Imp,Observation,,,,Metanephrine and Normetanephrine [Interpretation] in Serum or Plasma Narrative,,,,,10416,0,,,,,,2.21,,Metanephrine and Normetanephrine Nar [Interp]
57462-4,Normetanephrine.free,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,normal range 0-145,,,N,Chemistry; FR; Level; Mass concentration; Non-protein bound; Normeta; Normetaneph; Normetaneph Free; Normetanephrn; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Unconjugated normetanephrine,Normetaneph Free SerPl-mCnc,Both,,,pg/mL,Normetanephrine Free [Mass/volume] in Serum or Plasma,pg/mL,,,,7372,0,,,,,,2.29,,Normetanephrine Free [Mass/Vol]
